Name,Duration,IsExplicit,Id,Uri,Artists,MainArtistName,MainArtistId,Album,AlbumId,PlayedAt
Callaita,250533,false,71wFwRo8xGc4lrcyKwsvba,spotify:track:71wFwRo8xGc4lrcyKwsvba,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Tainy"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0GM7qgcRCORpGnfcN2tCiB""}, ""uri"": ""spotify:artist:0GM7qgcRCORpGnfcN2tCiB"", ""href"": ""https://api.spotify.com/v1/artists/0GM7qgcRCORpGnfcN2tCiB"", ""type"": ""artist"", ""id"": ""0GM7qgcRCORpGnfcN2tCiB""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-21T01:19:30.593Z
Agosto,139041,false,0wihfILRNOwE2156Shezc8,spotify:track:0wihfILRNOwE2156Shezc8,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-21T01:15:20.066Z
Un Verano Sin Ti,148143,false,18HOjcvTVV7W8YzBuOsAPS,spotify:track:18HOjcvTVV7W8YzBuOsAPS,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-21T01:13:01.080Z
Me Fui de Vacaciones,180929,false,28GCbKgjlVD9eDmasGbe0T,spotify:track:28GCbKgjlVD9eDmasGbe0T,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-21T01:10:33.105Z
Andrea,339611,true,44XjoNvtwevktFKjvVe1vH,spotify:track:44XjoNvtwevktFKjvVe1vH,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Buscabulla"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0MoaBi6dSquXp6rrlqlF8R""}, ""uri"": ""spotify:artist:0MoaBi6dSquXp6rrlqlF8R"", ""href"": ""https://api.spotify.com/v1/artists/0MoaBi6dSquXp6rrlqlF8R"", ""type"": ""artist"", ""id"": ""0MoaBi6dSquXp6rrlqlF8R""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-21T01:07:32.029Z
Un Coco,196412,false,6VrQTLzzuyGIYjUDe4kAZk,spotify:track:6VrQTLzzuyGIYjUDe4kAZk,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-21T01:01:53.071Z
Otro Atardecer,244444,false,0E0DRHf5PfMeor0ZCwB3oT,spotify:track:0E0DRHf5PfMeor0ZCwB3oT,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""The Mar\u00edas"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/2sSGPbdZJkaSE2AbcGOACx""}, ""uri"": ""spotify:artist:2sSGPbdZJkaSE2AbcGOACx"", ""href"": ""https://api.spotify.com/v1/artists/2sSGPbdZJkaSE2AbcGOACx"", ""type"": ""artist"", ""id"": ""2sSGPbdZJkaSE2AbcGOACx""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-21T00:58:36.151Z
El Apagón,201816,false,0UvZcEfpzVyx47QsRbjyBz,spotify:track:0UvZcEfpzVyx47QsRbjyBz,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-21T00:54:32.078Z
Dos Mil 16,208615,false,4d4ZXH4dr5bYfgErHiZCX2,spotify:track:4d4ZXH4dr5bYfgErHiZCX2,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-21T00:51:10.068Z
Ojitos Lindos,258298,false,3k3NWokhRRkEPhCzPmV8TW,spotify:track:3k3NWokhRRkEPhCzPmV8TW,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Bomba Est\u00e9reo"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/5n9bMYfz9qss2VOW89EVs2""}, ""uri"": ""spotify:artist:5n9bMYfz9qss2VOW89EVs2"", ""href"": ""https://api.spotify.com/v1/artists/5n9bMYfz9qss2VOW89EVs2"", ""type"": ""artist"", ""id"": ""5n9bMYfz9qss2VOW89EVs2""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-21T00:47:41.088Z
Enséñame a Bailar,176000,false,2NMjggapJcXXM7WccGEBUO,spotify:track:2NMjggapJcXXM7WccGEBUO,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-21T00:43:23.062Z
Aguacero,210989,false,2uflssWlCaJ6CbTMOsUpNI,spotify:track:2uflssWlCaJ6CbTMOsUpNI,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-21T00:40:27.102Z
Party,227628,false,4tYFy8ALRjIZvnvSLw5lxN,spotify:track:4tYFy8ALRjIZvnvSLw5lxN,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Rauw Alejandro"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq""}, ""uri"": ""spotify:artist:1mcTU81TzQhprhouKaTkpq"", ""href"": ""https://api.spotify.com/v1/artists/1mcTU81TzQhprhouKaTkpq"", ""type"": ""artist"", ""id"": ""1mcTU81TzQhprhouKaTkpq""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-21T00:36:55.999Z
Efecto,213061,false,5Eax0qFko2dh7Rl2lYs3bx,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-20T23:22:36.104Z
La Corriente,198367,true,1797zYiX4cKosMH836X9Gt,spotify:track:1797zYiX4cKosMH836X9Gt,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Tony Dize"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3LKXWvXFWrkwUzJWxzwVpW""}, ""uri"": ""spotify:artist:3LKXWvXFWrkwUzJWxzwVpW"", ""href"": ""https://api.spotify.com/v1/artists/3LKXWvXFWrkwUzJWxzwVpW"", ""type"": ""artist"", ""id"": ""3LKXWvXFWrkwUzJWxzwVpW""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-20T23:19:03.031Z
Neverita,173119,false,31i56LZnwE6uSu3exoHjtB,spotify:track:31i56LZnwE6uSu3exoHjtB,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-20T23:15:44.105Z
Tarot,237894,false,41oY4WCTj5kccfesTVFnvN,spotify:track:41oY4WCTj5kccfesTVFnvN,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Jhay Cortez"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0EFisYRi20PTADoJrifHrz""}, ""uri"": ""spotify:artist:0EFisYRi20PTADoJrifHrz"", ""href"": ""https://api.spotify.com/v1/artists/0EFisYRi20PTADoJrifHrz"", ""type"": ""artist"", ""id"": ""0EFisYRi20PTADoJrifHrz""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-20T23:12:51.169Z
Otro Atardecer,244444,false,0E0DRHf5PfMeor0ZCwB3oT,spotify:track:0E0DRHf5PfMeor0ZCwB3oT,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""The Mar\u00edas"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/2sSGPbdZJkaSE2AbcGOACx""}, ""uri"": ""spotify:artist:2sSGPbdZJkaSE2AbcGOACx"", ""href"": ""https://api.spotify.com/v1/artists/2sSGPbdZJkaSE2AbcGOACx"", ""type"": ""artist"", ""id"": ""2sSGPbdZJkaSE2AbcGOACx""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-20T22:37:06.548Z
El Apagón,201816,false,0UvZcEfpzVyx47QsRbjyBz,spotify:track:0UvZcEfpzVyx47QsRbjyBz,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-20T22:33:02.063Z
Dos Mil 16,208615,false,4d4ZXH4dr5bYfgErHiZCX2,spotify:track:4d4ZXH4dr5bYfgErHiZCX2,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-20T22:29:40.069Z
Ojitos Lindos,258298,false,3k3NWokhRRkEPhCzPmV8TW,spotify:track:3k3NWokhRRkEPhCzPmV8TW,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Bomba Est\u00e9reo"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/5n9bMYfz9qss2VOW89EVs2""}, ""uri"": ""spotify:artist:5n9bMYfz9qss2VOW89EVs2"", ""href"": ""https://api.spotify.com/v1/artists/5n9bMYfz9qss2VOW89EVs2"", ""type"": ""artist"", ""id"": ""5n9bMYfz9qss2VOW89EVs2""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-20T22:26:12.070Z
Enséñame a Bailar,176000,false,2NMjggapJcXXM7WccGEBUO,spotify:track:2NMjggapJcXXM7WccGEBUO,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-20T22:21:52.849Z
Aguacero,210989,false,2uflssWlCaJ6CbTMOsUpNI,spotify:track:2uflssWlCaJ6CbTMOsUpNI,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-20T22:18:57.056Z
Party,227628,false,4tYFy8ALRjIZvnvSLw5lxN,spotify:track:4tYFy8ALRjIZvnvSLw5lxN,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Rauw Alejandro"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq""}, ""uri"": ""spotify:artist:1mcTU81TzQhprhouKaTkpq"", ""href"": ""https://api.spotify.com/v1/artists/1mcTU81TzQhprhouKaTkpq"", ""type"": ""artist"", ""id"": ""1mcTU81TzQhprhouKaTkpq""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-20T22:15:26.053Z
Efecto,213061,false,5Eax0qFko2dh7Rl2lYs3bx,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-20T22:11:39.080Z
La Corriente,198367,true,1797zYiX4cKosMH836X9Gt,spotify:track:1797zYiX4cKosMH836X9Gt,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Tony Dize"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3LKXWvXFWrkwUzJWxzwVpW""}, ""uri"": ""spotify:artist:3LKXWvXFWrkwUzJWxzwVpW"", ""href"": ""https://api.spotify.com/v1/artists/3LKXWvXFWrkwUzJWxzwVpW"", ""type"": ""artist"", ""id"": ""3LKXWvXFWrkwUzJWxzwVpW""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-20T22:08:06.130Z
Neverita,173119,false,31i56LZnwE6uSu3exoHjtB,spotify:track:31i56LZnwE6uSu3exoHjtB,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-20T22:04:47.065Z
Tarot,237894,false,41oY4WCTj5kccfesTVFnvN,spotify:track:41oY4WCTj5kccfesTVFnvN,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Jhay Cortez"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0EFisYRi20PTADoJrifHrz""}, ""uri"": ""spotify:artist:0EFisYRi20PTADoJrifHrz"", ""href"": ""https://api.spotify.com/v1/artists/0EFisYRi20PTADoJrifHrz"", ""type"": ""artist"", ""id"": ""0EFisYRi20PTADoJrifHrz""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-20T22:01:54.103Z
Yo No Soy Celoso,230704,true,5kVZxyMY1gfdCLiChsfjn1,spotify:track:5kVZxyMY1gfdCLiChsfjn1,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-20T21:57:56.035Z
Un Ratito,176936,false,5CzixCxDkRXX9mScCmah8O,spotify:track:5CzixCxDkRXX9mScCmah8O,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-20T21:54:05.011Z
Tití Me Preguntó,243716,false,1IHWl5LamUGEuP4ozKQSXZ,spotify:track:1IHWl5LamUGEuP4ozKQSXZ,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-20T21:51:08.057Z
Moscow Mule,245939,true,6Xom58OOXk2SoU711L2IXO,spotify:track:6Xom58OOXk2SoU711L2IXO,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-20T21:46:52.564Z
Agosto,139041,false,0wihfILRNOwE2156Shezc8,spotify:track:0wihfILRNOwE2156Shezc8,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-20T19:40:16.235Z
Un Verano Sin Ti,148143,false,18HOjcvTVV7W8YzBuOsAPS,spotify:track:18HOjcvTVV7W8YzBuOsAPS,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,spotify:album:3RQQmkQEvNCY4prGKE6oc5,2022-06-20T04:15:09.119Z
